year,application_number,claim,filed_date,authors,primary_examiner,asst_examiner,patented
2017,15671559,aerosol creation system comprising first roller second roller spaced apart first roller exterior ring interior ring concentrically positioned within exterior ring first roller second roller positioned interior ring exterior ring first nip defined surface first roller inner surface exterior ring first nip upstream side downstream side second nip defined surface second roller inner surface exterior ring second nip upstream side downstream side fluid source coats first roller second roller fluid motor drive least one first roller second roller exterior ring interior ring rotate cause fluid drawn upstream side first nip downstream side first nip stretched diverging surfaces first roller inner surface exterior ring cause fluid second roller drawn upstream side second nip downstream side second nip stretched diverging surfaces second roller inner surface exterior ring wherein fluid stretched diverging surfaces first roller inner surface exterior ring forms first fluid filament breaks plurality first droplets fluid stretched diverging surfaces second roller inner surface exterior ring forms second fluid filament breaks plurality second droplets,"August 8, 2017",['Johnson; David Mathew']," Ganey; Steven J
"," Zhou; Joel
",1
2017,15671886,,,,<br/>,,1
2017,15673310,,,,<br/>,,1
2017,15550332,,,,<br/>,,1
2017,15673750,,,,<br/>,,1
2017,15550517,,,,<br/>,,1
2017,15675387,fire hose connecting device comprising connecting unit includes connecting unit body whose inner center hollowed screw thread provided inner circumferential surface thereof plurality connecting unit knobs protruding outward radial positions outer circumferential surface connecting unit body protrusion unit protruding forward front surface connecting unit body rotor inserted protrusion unit rotating open close inside protrusion unit opening closing unit coupled protrusion unit rotated forward reverse directions respect protrusion unit open close inside protrusion unit cap screwed one side connecting unit body fix opening closing unit connecting unit body wherein connecting unit includes rotor rotating unit provided upper portion protrusion unit rotate rotor rotor rotated open close fire hose rotor rotating unit rotated rotation opening closing unit opening closing unit includes opening closing unit body through hole whose inner center hollowed plurality opening closing unit knobs protruding outward positions connecting unit knobs outer circumferential surface opening closing unit gear insertion groove provided inner circumferential surface rear upper portion opening closing unit body gear groove provided along front inner surface gear insertion groove,"August 11, 2017",['Kim; Bong Kwan']," Ganey; Steven J
", ,1
2017,15550912,,,,<br/>,,1
2017,15677314,atomizer comprising mixing chamber first inlet configured disperse stream first fluid mixing chamber impingement surface stream first fluid contacts impingement surface arranged angle greater degree less degree relative plane arranged perpendicular longitudinal axis atomizer plurality channels configured deliver flow second fluid mixing chamber plurality channels arranged one angles relative longitudinal axis create swirl flow second fluid mixing chamber facilitate mixing first second fluids create mixture least one outlet orifice mixture passes form spray plume,"August 15, 2017","['Amaya; John', 'Lull; Joseph', 'Vieau; Bradley J.']"," Gorman; Darren W
", ,1
2017,15677716,,,,<br/>,,1
2017,15681019,fluid sprayer comprising tank containing fluid therein nozzle assembly communication tank receive fluid therefrom atomize fluid blower assembly positioned upstream nozzle assembly dispersing atomized fluid nozzle assembly surroundings fluid sprayer discharge chute positioned downstream blower assembly atomized fluid nozzle assembly sprayed discharged upward surroundings fluid sprayer pump located tank nozzle assembly low pressure line configured deliver fluid tank pump first pressure high pressure line configured deliver fluid pump nozzle assembly second pressure greater first pressure valve positioned nozzle assembly pump regulate pressure fluid supplied nozzle assembly wherein valve adjustable regulate pressure fluid supplied nozzle assembly different values wherein adjustable valve includes electrical actuator wherein fluid sprayer comprises controller electrical communication electrical actuator operable vary regulated fluid pressure activating electrical actuator sensor operable detect operating condition provide input signal controller wherein controller operable adjust valve response input signal vary regulated pressure fluid supplied nozzle assembly wherein operating condition speed pressure airflow generated blower assembly,"August 18, 2017","['Clarke; Frank', 'Fachet; Daniel']"," Kim; Christopher
", ,1
